frame_num,recv_timestamp,Root_x,Root_y,Root_z,L_Femur_x,L_Femur_y,L_Femur_z,L_Tibia_x,L_Tibia_y,L_Tibia_z,L_Foot_x,L_Foot_y,L_Foot_z,L_Toe_x,L_Toe_y,L_Toe_z,R_Femur_x,R_Femur_y,R_Femur_z,R_Tibia_x,R_Tibia_y,R_Tibia_z,R_Foot_x,R_Foot_y,R_Foot_z,R_Toe_x,R_Toe_y,R_Toe_z
7021,1777036183.2715566,978.9565577507188,492.8929428914275,851.7315383097447,974.0212761023688,487.45476410902825,855.8580494930195,960.2708587819711,485.9940155703716,827.6655863199214,979.5725665724084,484.0241988643578,803.3214993336064,974.7584152222354,481.58506657932986,788.6133565638229,983.8918393990689,498.3311216738267,847.6050271264698,985.2947791850019,520.4445074308671,825.3552479621244,986.9799091485763,544.2560277022488,805.3741941347752,986.0336625567969,553.3259542873645,792.6346520554565
7022,1777036183.2857077,980.765272753077,490.8054481465124,851.3877891581753,975.8225746176039,485.39933176293675,855.5474200014588,962.2345958311766,483.87103974651296,827.279878570395,981.7227861256742,480.5263369032827,803.2362915955711,976.865670870674,477.99836698021033,788.5573037990553,985.7079708885502,496.211564530088,847.2281583148919,986.9010266259698,518.4999806492777,825.1413779372537,988.3314575197893,542.2312623874243,805.0453383472571,987.3458961976016,551.1979433094539,792.2358814740993
7023,1777036183.2867172,982.5769782074633,488.4982573552726,851.4012787775403,977.6259156714376,483.12571203345766,855.5943235534731,964.2064527344598,481.57126187598305,827.2478168597767,983.8234992528819,476.7541051062164,803.5615938761614,978.9252759308079,474.1480481338571,788.9099469173216,987.528040743489,493.8708026770875,847.2082340016074,988.4980486670515,516.3378777438751,825.2922041349475,989.66060123384,539.9915360196427,805.0876602306014,988.6359808890104,548.8595678679369,792.2127603261681
7024,1777036183.294866,984.5188103545531,485.99904990143045,851.7779276376324,979.561927890555,480.66115503007046,856.0081856136886,966.3121271042636,479.1247453287256,827.5809985052535,985.9702723772932,472.76802543006283,804.2953782808662,981.0302790464075,470.0954524061048,789.6697602568308,989.4756928185512,491.33694477279045,847.5476696615762,990.228063280501,513.969203913701,825.7936464150265,991.1324916137047,537.5398453213073,805.479180000569,990.0684894106223,546.3135395069869,792.5429876353256
7025,1777036183.3098545,986.323191094255,483.36684690659513,852.5236560230926,981.3598591984809,478.0642718002281,856.7906129829527,968.2778642039132,476.58728182711275,828.2826728587313,987.8769447376543,468.6774893240333,805.4269974701075,982.9002324799796,465.9493406510731,790.8241065513507,991.2865229900291,488.6694220129622,848.2566990632325,991.8723430698387,511.4341048875605,826.6361354489825,992.5781767289851,534.9180445457868,806.2136711105538,991.474492234383,543.6011538990784,793.2198119548708
7026,1777036183.3220778,988.0984578254054,480.5704288375259,853.6147213089588,983.1284881432463,475.3053615649045,857.9202242919749,970.1975209341356,473.9386842266359,829.337974159511,989.6239328127054,464.4976515647425,806.9203004068396,984.6129523716613,461.7271808188142,792.3371097364821,993.0684275075645,485.83549611014735,849.3092183259427,993.5015453820808,508.7094821923998,827.8007104241734,994.0268733976527,532.1051297393562,807.2717460320121,992.8848989203067,540.7012410012367,794.2234645846705
7027,1777036183.3372345,989.895452809154,477.49819288717066,854.9906987143921,984.9188753585379,472.27363016608126,859.3377102412911,972.1081502757511,471.07944662366646,830.6936534220301,991.2438025553708,460.1646178044675,808.6990177951084,986.1993386264182,457.36889702911253,794.1321989152597,994.8720302597701,482.72275560826006,850.6436871874931,995.1527153251551,505.67661474440325,829.2179011063026,995.5029203703953,528.9858626113167,808.5871717690964,994.3240630863705,537.5005968069704,795.4889092757791
7028,1777036183.3382342,991.5360757686134,474.8257678011818,856.6683728238185,986.5552678538354,469.6350665554664,861.0509589390457,973.8361324987785,468.6433787069716,832.3584007823449,992.5878054112112,456.38111978284655,810.7463106071018,987.5140529660315,453.5651922567002,796.1935627031801,996.5168836833914,480.01646904689727,852.2857867085912,996.7187562759966,502.98990208548656,830.8801013791611,996.9743628636667,526.1917032575244,810.1272278353467,995.7606293512381,534.6185697043042,796.9754349495263
7029,1777036183.349503,993.2573870030492,471.91487832187505,858.5373311507815,988.2710924085281,466.76080054209376,862.9567469968165,975.5976935919683,466.04143410171156,834.2358449060805,993.8745294744933,452.5529157377064,812.9499853944909,988.7697357939152,449.73678518633074,798.4081363559776,998.2436815975702,477.06895610165634,854.1179153047465,998.3367775504587,500.04957484440547,832.7191948315796,998.4694961097363,523.1478418187669,811.8500041130794,997.2223191852873,531.4910769681511,798.6481156033329
7030,1777036183.359564,995.0126337642901,469.1084810141498,860.5535673256942,990.0241040695472,463.98744373159633,865.0087257514897,977.3496134302485,463.5940283097502,836.2819916195882,995.0909520313892,449.0375437095285,815.24810625803,989.9534659707399,446.2360872622621,800.7149386056124,1000.0011634590329,474.22951829670325,856.0984088998987,999.9971510354492,497.1640384201106,834.6500869805911,1000.024590766609,520.1491574277683,813.6559396069788,998.7444909414093,528.4074724064665,800.4039034836993
7031,1777036183.3735893,996.7418795638563,466.402669656121,862.6386511446606,991.7582924926996,461.3075916089242,867.1289660067547,979.0422371397968,461.2882564407589,838.417917524368,996.2136371572108,445.82563731177675,817.5583608705467,991.0418431095528,443.05572130011655,803.0313173007239,1001.7254666350129,471.4977477033178,858.1483362825664,1001.6517934115607,494.34933055383226,836.611798120016,1001.6041843912428,517.2049417726591,815.4767693318879,1000.2918709013086,525.3771867551103,802.1746218167867
7032,1777036183.386125,998.5825754755638,463.5734451598759,864.7776290588745,993.6002963871655,458.5063494058353,869.3009379879951,980.8017924488634,458.9251710310903,840.6295998969283,997.3820275618829,442.7114246039501,819.862296194392,992.1704645594152,439.9971411608667,805.3389646301645,1003.5648545639621,468.64054091391654,860.2543201297539,1003.3879717148887,491.38490806142715,838.6051811616167,1003.236096196218,514.1222985366767,817.3435095226592,1001.891481548342,522.2105885239714,803.9933612166396
7033,1777036183.386125,1000.4462205782501,460.6621894028657,866.8937798354159,995.4675754173751,455.6205628826433,871.4494337244045,982.5554889040793,456.5315721770143,842.8405045853489,998.5454819563951,439.71809419583025,822.0872457317828,993.2885227261942,437.08483879707813,807.5653578063261,1005.424865739125,465.7038159230881,862.3381259464273,1005.1470086311593,488.3169986661014,840.5530506836836,1004.8956956868337,510.9332051717895,819.1634570041376,1003.51907610745,518.9393224728677,805.7671184163888
7034,1777036183.398471,1002.2896020759559,457.8455076299702,868.9618959344833,997.3171562767387,452.8242258328127,873.5466968953706,984.2642993023924,454.2733187238951,845.0239726716039,999.6869171625317,437.0085666498691,824.2119120614069,994.3777429363048,434.48059260069215,809.6903109270681,1007.2620478751732,462.8667894271277,864.3770949735961,1006.8824933171855,485.33091603521706,842.4398732575717,1006.5323750306657,507.8204623610502,820.9185258108239,1005.1249303852976,515.7424636556893,807.4754652098843
7035,1777036183.4109287,1004.1207153190827,454.53398333353243,870.9363230629522,999.148691952455,449.54049872920854,875.551838539219,985.9437116732673,451.59598509583924,847.1365923821359,1000.8133076610065,433.99832598186697,826.2012590542467,995.4421854958637,431.61498577494353,811.6779805191587,1009.0927386857104,459.52746793785633,866.3208075866853,1008.5844177705338,481.85533822740854,844.2475078622467,1008.1090840790919,504.2394550877769,822.6189146823115,1006.6727293661963,512.0857557374505,809.13457804619
7036,1777036183.42303,1005.8931127069252,451.00984309784025,872.7726886404413,1000.9288255627339,446.0403627956568,877.4223129951389,987.5661820723595,448.75166103585076,849.1360731717434,1001.9111607523131,430.9337672355282,828.021743443521,996.4667501827341,428.7308692277639,813.4972635154885,1010.8573998511165,455.9793234000237,868.1230642857437,1010.2283827062462,478.1817169150576,845.9266501118324,1009.6331001333829,500.44693059468005,824.1786255776549,1008.1689406713214,508.22117593734123,810.6555996705459
7037,1777036183.4372451,1007.382734277116,447.505386832683,874.4981532063799,1002.4248035033708,442.5585102820792,879.1785616073005,988.9164605106176,445.95599073087357,851.0359864100132,1002.7889120899316,428.0297165497318,829.6988250748658,997.2625570154515,426.03925853867355,815.174625965808,1012.3406650508613,452.4522633832867,869.8177448054594,1011.634937445756,474.530136267586,847.4997650582492,1010.9637263511681,496.67813511645625,825.6345805098185,1009.4756879391109,504.3791136188959,812.0722962239108
7038,1777036183.4376342,1008.6766769076419,443.3573759718145,876.0676728563108,1003.7177667653175,438.4446906007952,880.78292689075,990.0855593783418,442.5915620644588,852.8009841174702,1003.5136809957891,424.6430521138327,831.199891250226,997.8945032708664,422.91190437855164,816.6780851477835,1013.6355870499663,448.27006134283386,871.3524188218715,1012.8423172746178,470.2589984191145,848.9497379139164,1012.0834490110686,492.31973146782553,826.9993655026775,1010.5764113895359,499.95801544842533,813.4037655268922
7039,1777036183.4517865,1009.584694205417,438.92674200096,877.4393773838059,1004.623593079018,434.0500742447627,882.1895852921904,990.8997043629984,438.9801493115901,854.3800189365184,1003.9309445881099,421.0957029775577,832.4847219483398,998.2130599512847,419.66138327812564,817.969095694459,1014.5457953318161,443.80340975715734,872.6891694754214,1013.7277392714711,465.7215594496924,850.2181160759359,1012.9423474168084,487.6959092561142,828.1821957888313,1011.4216460807924,495.27616931932903,814.5556772281996
7040,1777036183.4641595,1010.2591299540252,434.2751303564706,878.6033181298579,1005.2952467852374,429.4355989441878,883.3884709549748,991.5081020087207,435.1854091061836,855.7682416916766,1004.1888818611791,417.4490917705985,833.5490710864336,998.3671757468416,416.34576828272293,819.0457853048612,1015.223013122813,439.11466176875336,873.8181653047411,1014.3920374296943,461.00304307460135,851.3185878475527,1013.5872047132367,482.8857971134673,829.1924044294166,1012.056989183845,490.41082597855785,815.5363704416244
7041,1777036183.4651656,1010.5511193799015,429.3013753366913,879.5168924855747,1005.5799146789135,424.50283463626886,884.3356079711407,991.7708037707589,431.10216994958665,856.9170016627695,1004.1485548500484,413.5888245276859,834.352767063911,998.2252283767547,412.84964565892466,819.8675089939514,1015.5223240808895,434.09991603711376,874.6981770000086,1014.728708750292,455.9876244230004,852.1965961918477,1013.952071605083,477.78317656494835,829.9835051360694,1012.41789967967,485.2582778068184,816.3005207689936
7042,1777036183.4760492,1010.4747005617689,423.96061609519336,880.1506204770726,1005.4917491672171,419.20820724251325,885.0028048779452,991.7050214222219,426.68370521393604,857.798654262471,1003.8233667442861,409.4606274981631,834.8730796059518,997.8052349535269,409.1169964084188,820.4121359754073,1015.4576519563208,428.71302494787346,875.2984360762,1014.7441121513053,450.6317884403633,852.8244197361747,1014.035018993244,472.34534421566997,830.5289189531507,1012.5025608440229,479.7768317843398,816.8220065437068
7043,1777036183.4867053,1010.1096466071001,418.6102439519788,880.5245216730216,1005.1165361029886,413.9049186923002,885.4120209986411,991.3910291058527,422.26786932011544,858.4362122616807,1003.3072761881364,405.40866136640244,835.1372673214605,997.2038452831423,405.48149808342777,820.7082095121928,1015.1027571112116,423.3155692116574,875.6370223474021,1014.4941996526549,445.29839381526386,853.2225666812147,1013.8738002857583,466.9361205651782,830.8508309773946,1012.3475253536153,474.32287063102837,817.1190688341462
7044,1777036183.5008535,1009.3645267335178,412.90544083470155,880.5460056985019,1004.3535447933644,408.25121423750306,885.464046237269,990.7358418880782,417.5142108538706,858.7287174789894,1002.4871338700209,401.06858193404656,835.0534329217436,996.3126450775032,401.5844444941823,820.6636984824742,1014.3755086736711,417.55966743190004,875.6279651597347,1013.9204175334784,439.63293524529956,853.2989149641525,1013.4319170455602,461.1910219967298,830.8471681374332,1011.9173300196658,468.5398842912846,817.0938000997766
7045,1777036183.5126219,1008.3603738113858,407.19972231158755,880.2370452665377,1003.3326574873684,402.59684839876,885.1862379553902,989.8593857058355,412.75606509454735,858.7044705261992,1001.4950866836566,396.78061078374697,834.6531505000914,995.263243912699,397.7562347326252,820.3120495363924,1013.3880901354032,411.8025962244151,875.2878525776853,1013.1170754813637,433.99218567773136,853.0713854081432,1012.7861295732099,455.47427649383314,830.5440482007718,1011.2866678662906,462.78466160050266,816.7685348729775
7046,1777036183.5254893,1007.0097244452063,401.4104163045235,879.5503380900082,1001.9638735666107,396.85835705329174,884.5279914977718,988.6752824273979,407.91067287903564,858.3119200344954,1000.2357863364201,392.4451766042988,833.8938151320758,993.9630483106105,393.89730560419366,819.6109946021595,1012.0555753238019,405.96247555575525,874.5726846822445,1012.0071334297337,428.302701674478,852.5060879149129,1011.8625833423794,449.69407275206316,829.8906281280042,1010.3833543370306,456.9675278394341,816.093395945269
7047,1777036183.52649,1005.4126153112153,395.662950012678,878.4937577509942,1000.3400861917831,391.1613588853963,883.4901578169278,987.2683329922479,403.08327899327395,857.5475320481936,998.7922281127884,388.1624860867927,832.7757647924512,992.493972905075,390.10310239741506,818.5623601005404,1010.4851444306474,400.1645411399597,873.4973576850606,1010.7073579113064,422.66022711479354,851.5903388044496,1010.7886711028548,443.9467776067341,828.875875812802,1009.331592320064,451.1833865550518,815.0569288336561
7048,1777036183.5383003,1003.5512851738763,389.94059981157,877.0613838310085,998.4533478694278,385.4897302885761,882.077326782515,985.6299510508237,398.26095959850755,856.4164823207572,997.1535271947491,383.91538117706506,831.3070768063013,990.8455380775055,386.35498683163576,817.1751101770775,1008.6492224783248,394.3914693345639,872.0454408795019,1009.1700058332171,417.05798075916545,850.3203220747532,1009.4970195859592,438.2381596847681,827.5088391031233,1008.0655915473695,445.4376158755895,813.6678229702898
7049,1777036183.5496385,1001.4871354407886,384.34270038919425,875.2663999526029,996.3638782744426,379.94242327195127,880.3011477379962,983.8130458361395,393.5328593630583,854.9279454469187,995.3713853867656,379.7896651751331,829.4996133540465,989.0683347210645,382.73425903291604,815.4619567625464,1006.6103926071346,388.7429775064372,870.2316521672096,1007.4542382342497,411.5859109737785,848.7023452180998,1008.0436407360629,432.65495701109967,825.793426071879,1006.6400846766885,439.815362251963,811.929317357743
7050,1777036183.5656629,999.1499756680354,378.8366590050381,873.1065477820715,993.9908647504599,374.48609635563594,878.1478836305694,981.7382951428878,388.86783196869914,853.0667560380483,993.3632712334679,375.7472433697243,827.3416562639002,987.0809739347596,379.201331234976,813.4112255120413,1004.3090865856109,383.18722165444024,868.0652119335737,1005.5183407174277,406.210480914057,846.7464413298562,1006.3974461405381,427.1398131310097,823.7190467901462,1005.0248314068938,434.2603998279521,809.8313523397745
7051,1777036183.5656629,996.7857776570546,373.7491662175495,870.6489661066695,991.5984186078648,369.44212395325485,875.6986770876998,979.6506148956347,384.5664439186311,850.9090083810851,991.3806859980504,372.09815261697986,824.9086657558536,985.1293650597519,376.0563266425832,811.0989326602429,1001.9731367062444,378.0562084818441,865.5992551256392,1003.5580565848722,401.2463548000762,844.4869865298182,1004.7304879372375,422.02634007662743,821.3377254333967,1003.3881924643965,429.09929919950105,807.4227559626316
7052,1777036183.5766616,994.3494973998188,368.98235217481084,867.9294825419863,989.1354831240055,364.7165276572101,872.9867233193492,977.502558208768,380.546475237385,848.4895691974898,989.3775480867833,368.76083840242427,822.2378253988115,983.1672489253109,373.2171280741817,808.5619872179549,999.5635116756321,373.24817669241156,862.8722417646235,1001.5415200648134,396.60346567660235,841.9762923527869,1003.012931268569,417.21222686681244,818.6914349567379,1001.6997279153471,424.23159197067616,804.7465830839384
7053,1777036183.589784,991.8099458960976,364.4984971648895,864.9858167999546,986.5681082357112,360.27227841067094,870.0475458471494,975.2563052130632,376.76727095529407,845.840499850696,987.3098295308008,365.6904920516905,819.3624298054231,981.1506440817564,370.63748074453144,805.8329575045624,997.051783556484,368.72471591910806,859.9240877527598,999.4381562410682,392.2252690981365,839.2346709355874,1001.2158206295273,412.64593173874755,815.8059040171099,999.9334361666604,419.60659911293163,801.8287983418301
7054,1777036183.6007826,989.2594083169855,360.3945554901997,861.8832765410506,983.9886862861831,356.2053256178316,866.94575916463,972.9976691863277,373.3240986166679,843.0257278797473,985.2686510300981,362.98941762686854,816.348245875088,979.1674725874979,368.4152234612661,802.976965610224,994.5301303477879,364.5837853625678,856.8207939174712,997.3318843829991,388.2094077130128,836.3268219885086,999.4150540881337,408.4207824804611,812.7422633394825,998.163102491064,415.31531817627814,798.7296662211653
7055,1777036183.6142745,986.7341395253826,356.6904551122507,858.6842397119684,981.4334904598034,352.5356698280736,863.74386091217,970.7591499006194,370.23823201053506,840.10701492233,983.2881903193472,360.68260536958303,813.259597572339,977.2500784029778,366.5730963029227,800.0573930476312,992.0347885909619,360.84524039642776,853.6246185117668,995.2546250955876,384.57224231590186,833.3099741550097,997.6396430307632,404.5525244152064,809.5576965934561,996.4173319447792,411.3727965781503,795.5061939515666
7056,1777036183.615275,984.2650843184522,353.39028537199556,855.4504739053484,978.9339472716355,349.2676086679056,860.5043241747156,968.5688750718557,367.5162061958259,837.1467406288498,981.3977116464952,358.7802491884944,810.1620286610107,975.4261740055989,365.11979728022504,797.138751367696,989.5962213652689,357.5129620760855,850.3966236359812,993.2327986205187,381.31520632525053,830.2409490723636,995.913616182718,401.04293539624695,806.3097853819044,994.719900991383,407.78039726012986,792.2159379676149
7057,1777036183.6285894,981.8494350346296,350.46438318481387,852.246920526124,976.485392087746,346.37241623247013,857.290900867926,966.4204545170207,365.1313690219491,834.2079750463523,979.589409733776,357.2565475874326,807.1222504196498,973.6876302805143,364.0291436873887,794.2865258738951,987.213477981513,354.5563501371576,847.202940184322,991.2633697914232,378.4008953351494,827.1764880978011,994.2344659740002,397.85658457466076,803.0576279180699,993.0692769072322,404.5031461306319,788.9183055444926
7058,1777036183.642257,979.6311736203635,348.0052777800417,849.1387041535523,974.2425275268544,343.9405869264234,854.1785126327499,964.4604827820036,363.1760780875389,831.3677646628748,978.0156245619798,356.21506809421487,804.2223572450891,972.182879412122,363.4014975297453,791.5815819821742,985.0198197138726,352.06996863366,844.0988956743548,989.4644198975373,375.93054259519846,824.175510370193,992.7114357596395,395.1045645303877,799.8673956037179,991.5705949382054,401.6494171605204,785.6787286637772
7059,1777036183.6544123,977.5153903376842,345.8979179326679,846.1600044306135,972.0966373368111,341.85895105279917,851.1881999739892,962.5842173912604,361.54205483273705,828.6468593991153,976.5636910814372,355.53981341108624,801.4877341197206,970.8015543446371,363.1225945005774,789.0477142468327,982.9341433385572,349.9368848125366,841.1318088872379,987.7632097711346,373.7834309656558,821.2812397139954,991.2722617976916,392.6464486560407,796.7670848199933,990.154891969789,399.0813973465113,782.5263754527856
7060,1777036183.6544123,975.4218849089383,344.01132223500036,843.3553769837499,969.9684365688294,340.0002518463403,848.3683704509856,960.7183954615311,360.1092996662716,826.095389558573,975.1549628640296,355.103256314219,798.9735215500733,969.4665647012594,363.06595892193656,786.7386379468095,980.8753332490472,348.02239262366044,838.3423835165142,986.0814240953893,371.8304178196758,818.5409366777021,989.8412922622401,390.35524088003547,793.8070531445758,988.7479870460494,396.67479508977567,779.5129004394666
7061,1777036183.6674662,973.5898541712354,342.56231796741486,840.8142384290699,968.1073399223498,338.5752278927971,845.814642233886,959.0958569705306,359.07846829642256,823.8048023774722,974.023140978596,355.11699683037904,796.7760471592558,968.4066325636915,363.43678630873836,784.7472974518397,979.072368420121,346.5494080420326,835.8138346242537,984.6212600783563,370.2808704160046,816.0135761031462,988.6139378500359,388.4718770324739,791.069308722221,987.5405601974636,394.665251996382,776.718529989554
7062,1777036183.6795003,971.9651598788968,341.42825500882213,838.5462933310218,966.4552484069835,337.46249347830883,843.5335269347695,957.6626293838165,358.33374994464026,821.7825902474718,973.1035116499602,355.45407691779724,794.9058845196199,967.5580893240308,364.1083344933382,783.0818834918016,977.47507135081,345.39401653933544,833.5590597272742,983.3397310892166,369.018343446534,813.7217290883174,987.5439651328539,386.8605243456393,788.561211018335,986.4874955544731,392.91976439955675,774.152034592823
7063,1777036183.6918652,970.4292106352619,340.44018810235093,836.5703404621024,964.8917282902794,336.4982827229283,841.545936830605,956.3077918451357,357.7171821440326,820.0494932873683,972.2728251683172,355.93447955280766,793.3847158620656,966.7998918661013,364.90100272089745,781.7613193443442,975.9666929802445,344.38209348177355,831.5947440935998,982.1186717390501,367.878691211247,811.6928397868437,986.5163805173547,385.3692627251006,786.3194139578394,985.4762514298677,391.29014798627304,771.85165212444
7064,1777036183.7059395,969.0406002054905,339.6489900232505,834.9049345372966,963.4742272397823,335.7304187231914,839.8667062910713,955.0842536558288,357.27139242863075,818.6154113275426,971.5737432314947,356.5894907500027,792.2202902572637,966.173462998283,365.8423207473652,780.788886419359,974.6069731711987,343.56756132330963,829.943162783522,981.0148182459152,366.9089282770339,809.9395917829534,985.5839601291129,384.0387370106341,784.3512493614234,984.5589257669687,389.8161568015506,769.8245288650924
7065,1777036183.7059395,967.8253905765648,339.0118140796082,833.559963264142,962.2340588147496,335.1151189768326,838.5108888714291,954.0234414868264,356.95033388076325,817.491091162166,971.0249881076178,357.35395216643275,791.4170585346548,965.6970693728526,366.86474364251666,780.1648138378504,973.41672233838,342.9085091823838,828.6090376568549,980.0391596086131,366.0722897287357,808.4693917327814,984.756252359451,382.8507656129701,782.6759341192286,983.7449052732643,388.48027427474443,768.0903010318085
7066,1777036183.718194,966.741833668055,338.4242901738198,832.502589708993,961.1269920932226,334.5512597669165,837.4454712087162,953.0867188455688,356.65452208316054,816.6410836035225,970.574542726864,358.0963648823216,790.9279006438169,965.3193186896111,367.83571921925267,779.8381539974522,972.3566752428875,342.2973205807232,827.5597082092698,979.1542252741971,365.2738680216301,807.2645283920726,983.9963300341442,381.7127173208529,781.2762824356575,982.9971956377403,387.19232166774475,766.6328350982981
7067,1777036183.7286897,965.6814699757543,337.7707567356675,831.6844129420672,960.041829653222,333.9224921251599,836.6183975877216,952.175838433465,356.2656980913923,816.004565536742,970.1102940767086,358.6577308763534,790.6726853732763,964.9311293679444,368.5963780975646,779.7248806803537,971.3211102982867,341.61902134617503,826.7504282964128,978.2623650371814,364.4106829119774,806.2960427455225,983.207019214255,380.51677327891815,780.1194325593071,982.2219767659096,385.84698763408124,765.4199975509287
7068,1777036183.7431977,964.708691611838,337.06824254354,831.0748543802885,959.04075477773,333.2466676246846,835.9971450206008,951.3429686488325,355.79680910444046,815.5457893075553,969.6757696977623,359.0286589723259,790.5951535478839,964.5758440903265,369.13508160202383,779.7643703956311,970.3766284459462,340.8898174623954,826.1525637399761,977.4248894006918,363.49035547589546,805.5234473856841,982.4406348609205,379.25839334407686,779.1552477515456,981.4707578866139,384.4405010262824,764.40194365086
7069,1777036183.7554708,963.7023437543744,336.19586752731556,830.6314334980754,958.0090944534253,332.4037393944511,835.5472818058195,950.488676615688,355.12701096656855,815.2219530962902,969.1659003791495,359.0448884539218,790.6275996556392,964.1512372930812,369.2886485404769,779.8863978287998,969.3955930553235,339.98799566018,825.7155851903312,976.5194956097398,362.40881345463777,804.9170351358761,981.5928719733532,377.87053333939787,778.3790106585656,980.6412412596626,382.9073195127104,763.5742794117086
7070,1777036183.7554708,962.6806149100306,335.14932869994664,830.2856688586475,956.9580493920203,331.38851915825995,835.1915269331139,949.6269598687885,354.24845031876873,814.9504445439744,968.5910421538089,358.6727232373923,790.6634096300846,963.6679295346897,369.0235803341827,779.9826979139176,968.403180428041,338.9101382416333,825.379810784181,975.5773572590547,361.1587212008882,804.4142560420029,980.6852825662037,376.31198246428175,777.7054851077215,979.7546328381806,381.20684207947215,762.851895518202
7071,1777036183.7676957,961.6883659543238,333.97482965367107,830.0077142916418,955.9409557260068,330.24575901706277,834.9087545708268,948.8081113859513,353.2036048099349,814.7077003726912,968.0018851690248,357.94142853538403,790.6614377318824,963.1756620050812,368.369052807858,780.0112215243822,967.4357761826408,337.70390029027936,825.1066740124569,974.6360760077623,359.80569557230876,803.995324688352,979.7606011222039,374.6667363580088,777.1260228403842,978.851983612145,379.4215755990403,762.2256603859022
7072,1777036183.779676,960.6741442604556,332.6470103052025,829.7510609838603,954.8968611929132,328.95210644599774,834.6428473439021,947.972345705345,351.96979271242583,814.437403850935,967.3380649001222,356.81697147249804,790.5513315321771,962.615230373646,367.29369650160965,779.9029537232109,966.451427327998,336.3419141644073,824.8592746238185,973.6597808066971,358.31941840240785,803.6212970802866,978.7822586875236,372.8924959955804,776.5943419705484,977.8984792838872,377.5098647327539,761.6493186124785
7073,1777036183.7899165,959.5907086308875,331.1852798563882,829.5065536397058,953.7874590757783,327.5246916671117,834.393400954,947.0839489128638,350.5663062691512,814.1407544461592,966.5671455861988,355.3242944988614,790.3324099410477,961.9535685416884,365.82487365645375,779.6596583055941,965.3939581859968,334.8458680456647,824.6197063254116,972.6050048421785,356.72119492581203,803.2774097630956,977.7200027281448,371.0134067890995,776.0994747907425,976.8640087822691,375.4951884944084,761.1116200285308
7074,1777036183.80197,958.4292700295168,329.63224085041355,829.2605203800555,952.6014504699781,326.00649675534345,834.1441037879734,946.1275503801147,349.0401210106776,813.8078427295753,965.6754983156382,353.529886039828,790.0004822254566,961.1753004478212,364.03210514753573,779.281037453139,964.2570895890556,333.25798494548366,824.3769369721375,971.4717821245542,355.05343708237973,802.9543036066696,976.5761671438183,369.06612712437567,775.6292154267195,975.7509056264381,373.4130921262323,760.5999865056092
7075,1777036183.8144345,957.3585907380283,328.1449671827249,829.0108860887599,951.5010699875821,324.55377584828915,833.8844559734683,945.2489723626048,347.5502979497519,813.4371092245755,964.8097535600308,351.63430108525756,789.5673075912231,960.4210647086359,362.11748667024756,778.7831936536354,963.2161114884744,331.7361585171606,824.1373162040514,970.4283433622098,353.47460487823565,802.6560126181209,975.5055541534459,367.1918368451872,775.1763810626181,974.709642916754,371.4011761957393,760.1064483886553
7076,1777036183.8154395,955.871224331351,326.45664390580794,828.7807828520048,949.9894295845762,322.90449360080225,833.6537292636772,943.9783920549785,345.84909795719335,813.0761856471224,963.5078195646918,349.3945603908591,789.0949048232318,959.2354955286851,359.8470416370792,778.2345288448713,961.7530190781257,330.0087942108136,823.9078364403324,968.9959783896863,351.70778867936156,802.3970037737486,974.076889712691,365.1448995486328,774.7799969791181,973.3205491219974,369.21930458500486,759.6709911953801
7077,1777036183.827138,954.5853961182326,325.0437111593536,828.5966391824435,948.682538634861,321.5235783750478,833.4673502881681,942.8873413744202,344.39621696071896,812.748256789981,962.3425628022757,347.35226695511614,788.627170572654,958.1758734807763,357.75826046447037,777.6814461816439,960.4882536016041,328.56384394365944,823.7259280767189,967.7566214143039,350.2367343046246,802.1973564732506,972.8288625104258,363.3849778803057,774.4400739366376,972.1075915232259,367.31603489530704,759.2914290411229
7078,1777036183.8382354,953.1417920342817,323.69022672909625,828.4547317669977,947.214525753917,320.20451288370725,833.3205514711468,941.6308729911874,342.9981818333848,812.4568456597973,960.9755734019107,345.31829775925405,788.177836190919,956.9079532222847,355.66942578485805,777.1431863127204,959.0690583146464,327.17594057448525,823.5889120628486,966.3863051177839,348.84819483514093,802.0762637593915,971.4584406587034,361.69288318621074,774.1771939738517,970.7752040776519,365.4773371287083,758.9895022666171
7079,1777036183.8502576,951.6886054569677,322.49274816270884,828.4130440736195,945.7362119347016,319.04148291982426,833.2727423711387,940.3410028602997,341.7499959727895,812.2670789321619,959.5439767019958,343.43062135302796,787.8234301323935,955.5645029327547,353.71892122102,776.6982533873359,957.6409989792338,325.9440134055934,823.5533457761003,965.0133740117783,347.62393523951675,802.0672614841857,970.0874101293438,360.1686238709933,774.0323614969031,969.4428212174073,363.80134470019,758.8059788741558
7080,1777036183.8635507,950.2200380767664,321.49882184962996,828.4544862558389,944.2453806269058,318.07811397703784,833.3084654452032,939.0211804698185,340.6983041555608,812.1647318214812,958.0591585821921,341.75139066074985,787.5574753534114,954.1547161368583,351.97016513747235,776.3420011927915,956.194695526627,324.9195297222221,823.6005070664746,963.6392737996091,346.6360609876829,802.1763789236895,968.7191879629592,358.8715420175041,774.0062147647453,968.1119016553208,362.3454907231941,758.7412952761479
