frame_num,recv_timestamp,LASI_x,LASI_y,LASI_z,RASI_x,RASI_y,RASI_z,LPSI_x,LPSI_y,LPSI_z,RPSI_x,RPSI_y,RPSI_z,LTHI_x,LTHI_y,LTHI_z,LKNE_x,LKNE_y,LKNE_z,LTIB_x,LTIB_y,LTIB_z,LANK_x,LANK_y,LANK_z,LHEE_x,LHEE_y,LHEE_z,LTOE_x,LTOE_y,LTOE_z,RTHI_x,RTHI_y,RTHI_z,RKNE_x,RKNE_y,RKNE_z,RTIB_x,RTIB_y,RTIB_z,RANK_x,RANK_y,RANK_z,RHEE_x,RHEE_y,RHEE_z,RTOE_x,RTOE_y,RTOE_z
7492,1777035752.3396435,702.7698364257812,552.2288818359375,1119.1099853515625,954.816650390625,566.9556274414062,1125.3504638671875,744.9157104492188,372.1751403808594,1150.92578125,905.3631591796875,360.89703369140625,1152.19970703125,652.7428588867188,457.3454284667969,854.4175415039062,701.7478637695312,479.73199462890625,596.4594116210938,691.9710083007812,419.9362487792969,430.5565185546875,720.7297973632812,395.2320556640625,237.2218475341797,788.4812622070312,298.84088134765625,160.71707153320312,736.8101196289062,563.52392578125,180.39239501953125,1026.0401611328125,570.8958740234375,833.2632446289062,986.4119873046875,607.665771484375,605.8499755859375,997.430908203125,577.1776123046875,475.2762756347656,951.3192138671875,540.3259887695312,265.9726257324219,869.0046997070312,475.9071350097656,199.19448852539062,968.3955688476562,723.46240234375,198.07188415527344
7493,1777035752.3486462,702.9859619140625,551.73095703125,1118.37646484375,955.0152587890625,566.5609741210938,1124.672607421875,745.232177734375,371.75518798828125,1150.826171875,905.7050170898438,360.5136413574219,1152.0087890625,653.1197509765625,455.0700988769531,854.0625,702.0286865234375,475.3589172363281,595.966796875,692.2971801757812,414.3462219238281,430.5073547363281,721.0235595703125,387.9031982421875,237.48377990722656,788.7237548828125,291.1907043457031,161.05029296875,736.996337890625,555.9907836914062,180.1565704345703,1026.5037841796875,569.3457641601562,832.2318115234375,986.0322265625,606.6217041015625,603.47119140625,997.6787719726562,583.1483764648438,471.05963134765625,952.4495849609375,558.1749267578125,259.6087341308594,870.358154296875,497.1180419921875,188.96994018554688,968.0546264648438,744.8060913085938,201.88877868652344
7494,1777035752.3616474,703.2395629882812,551.3273315429688,1117.6077880859375,955.2427978515625,566.3193969726562,1123.9031982421875,745.634033203125,371.4421691894531,1150.6448974609375,906.1334838867188,360.27423095703125,1151.7034912109375,653.495849609375,452.8923034667969,853.7017211914062,702.3088989257812,471.01177978515625,595.4821166992188,692.6339721679688,408.7672119140625,430.47332763671875,721.3233642578125,380.5847473144531,237.7564697265625,788.9613647460938,283.5540771484375,161.3951416015625,737.1830444335938,548.4560546875,179.91802978515625,1027.024658203125,567.72216796875,830.8902587890625,985.6510620117188,605.2984008789062,600.9634399414062,997.9048461914062,588.8533325195312,467.1077880859375,953.5819091796875,575.8949584960938,254.0474395751953,871.8903198242188,518.4202880859375,179.73992919921875,967.5296630859375,765.569091796875,206.74571228027344
7495,1777035752.373106,703.5314331054688,551.0271606445312,1116.8115234375,955.5014038085938,566.2354125976562,1123.0516357421875,746.1200561523438,371.2432556152344,1150.377685546875,906.64697265625,360.1829833984375,1151.2828369140625,653.8668823242188,450.8281555175781,853.3377685546875,702.58935546875,466.6895751953125,595.01416015625,692.9849243164062,403.1975402832031,430.4630126953125,721.6326293945312,373.2799072265625,238.0414581298828,789.1929321289062,275.928955078125,161.75494384765625,737.375244140625,540.9146118164062,179.68325805664062,1027.594970703125,566.0753784179688,829.2728881835938,985.2760009765625,603.761474609375,598.3712158203125,998.1080932617188,594.2609252929688,463.4615478515625,954.6762084960938,593.2570190429688,249.3361358642578,873.6047973632812,539.4808349609375,171.65106201171875,966.7210083007812,785.5283203125,212.5288543701172
7496,1777035752.3836966,703.8636474609375,550.8403930664062,1115.9951171875,955.7946166992188,566.31201171875,1122.1278076171875,746.6885375976562,371.1654052734375,1150.021240234375,907.2433471679688,360.24310302734375,1150.7471923828125,654.2283325195312,448.8941650390625,852.972900390625,702.8709106445312,462.392822265625,594.5711059570312,693.3528442382812,397.6368408203125,430.4853210449219,721.9552001953125,365.9924011230469,238.34107971191406,789.4188842773438,268.3132019042969,162.12997436523438,737.5769653320312,533.3632202148438,179.4581298828125,1028.2047119140625,564.4607543945312,827.42041015625,984.9155883789062,602.08447265625,595.7361450195312,998.28759765625,599.3425903320312,460.1425476074219,955.6869506835938,610.0065307617188,245.48092651367188,875.4669799804688,559.9183349609375,164.80686950683594,965.547119140625,804.4364013671875,219.0432586669922
7497,1777035752.3959615,704.2396240234375,550.7770385742188,1115.1656494140625,956.1276245117188,566.5506591796875,1121.141357421875,747.3370361328125,371.21539306640625,1149.572998046875,907.9199829101562,360.4566345214844,1150.0987548828125,654.57568359375,447.1067810058594,852.6093139648438,703.1552124023438,458.12420654296875,594.1604614257812,693.7396850585938,392.08648681640625,430.5491943359375,722.294677734375,358.72607421875,238.6586456298828,789.6409912109375,260.7052001953125,162.51744079589844,737.790283203125,525.8004760742188,179.2475128173828,1028.8419189453125,562.9371337890625,825.3782958984375,984.577880859375,600.345458984375,593.0958251953125,998.441162109375,604.071044921875,457.1533508300781,956.5652465820312,625.8735961914062,242.44371032714844,877.4022827148438,579.3226928710938,159.24842834472656,963.95361328125,822.0338134765625,226.02117919921875
7498,1777035752.3969588,704.6637573242188,550.84716796875,1114.3297119140625,956.5069580078125,566.9515991210938,1120.1021728515625,748.062744140625,371.3994140625,1149.0322265625,908.6738891601562,360.8245849609375,1149.341552734375,654.9046020507812,445.4821472167969,852.2489013671875,703.4443969726562,453.8896484375,593.7884521484375,694.146728515625,386.5498046875,430.6632995605469,722.6542358398438,351.4847106933594,238.9987030029297,789.8623046875,253.1036834716797,162.91224670410156,738.014892578125,518.2276611328125,179.0550079345703,1029.491943359375,561.5651245117188,823.1958618164062,984.2694091796875,598.6227416992188,590.4832763671875,998.5629272460938,608.41845703125,454.47869873046875,957.2628784179688,640.5856323242188,240.14309692382812,879.3037719726562,597.2797241210938,154.94248962402344,961.9187622070312,838.0648803710938,233.13844299316406
7499,1777035752.4089627,705.1412963867188,551.0602416992188,1113.49365234375,956.9401245117188,567.5137939453125,1119.020263671875,748.862548828125,371.72283935546875,1148.3994140625,909.5017700195312,361.3467102050781,1148.481201171875,655.2114868164062,444.0357360839844,851.89306640625,703.741455078125,449.69927978515625,593.4595947265625,694.5744018554688,381.03216552734375,430.8358459472656,723.0360717773438,344.2716979980469,239.3672332763672,790.0870971679688,245.50802612304688,163.30859375,738.2481079101562,510.64801025390625,178.88243103027344,1030.13916015625,560.404541015625,820.9241943359375,983.9937133789062,596.9905395507812,587.926025390625,998.6424560546875,612.35498046875,452.0878601074219,957.7369384765625,653.8831787109375,238.45980834960938,881.0484008789062,613.397705078125,151.78414916992188,959.4541015625,852.2976684570312,240.0368194580078
7500,1777035752.421973,705.67822265625,551.4248046875,1112.663330078125,957.435302734375,568.2351684570312,1117.9058837890625,749.7330322265625,372.1899719238281,1147.6768798828125,910.4002075195312,362.0216979980469,1147.5255126953125,655.4937744140625,442.7818603515625,851.5425415039062,704.0507202148438,445.5682067871094,593.1763916015625,695.022705078125,375.54144287109375,431.07403564453125,723.4412841796875,337.0897216796875,239.77178955078125,790.3209838867188,237.9182586669922,163.70220947265625,738.48486328125,503.0671081542969,178.7295379638672,1030.7662353515625,559.511474609375,818.614013671875,983.7503051757812,595.5145874023438,585.4457397460938,998.6641845703125,615.8485107421875,449.9377746582031,957.9552001953125,665.5372314453125,237.2466278076172,882.5181274414062,627.332763671875,149.61672973632812,956.6021728515625,864.5438842773438,246.34866333007812
7501,1777035752.4343197,706.281005859375,551.9478149414062,1111.8443603515625,958.0009765625,569.1128540039062,1116.7691650390625,750.6704711914062,372.8037414550781,1146.868896484375,911.3656005859375,362.8470153808594,1146.484375,655.7511596679688,441.7335205078125,851.1973266601562,704.3780517578125,441.517578125,592.9388427734375,695.4917602539062,370.0883483886719,431.3840026855469,723.8696899414062,329.9407043457031,240.22177124023438,790.570556640625,230.3355255126953,164.093017578125,738.7188720703125,495.4920654296875,178.59375,1031.3555908203125,558.9358520507812,816.3137817382812,983.5349731445312,594.2485961914062,583.0578002929688,998.6083984375,618.866455078125,447.97723388671875,957.9000854492188,675.3656005859375,236.3420867919922,883.622314453125,638.8110961914062,148.25991821289062,953.432861328125,874.6771850585938,251.72157287597656
7502,1777035752.4437463,706.9561767578125,552.63427734375,1111.0423583984375,958.645263671875,570.1430053710938,1115.6209716796875,751.6712646484375,373.5652770996094,1145.9815673828125,912.3945922851562,363.8187561035156,1145.36962890625,655.9854736328125,440.90191650390625,850.8565063476562,704.7308349609375,437.5753173828125,592.7442626953125,695.981689453125,364.686767578125,431.7705383300781,724.3200073242188,322.82568359375,240.72862243652344,790.8424072265625,222.76234436035156,164.4879913330078,738.9434204101562,487.9308166503906,178.47035217285156,1031.8905029296875,558.7177734375,814.0675048828125,983.3402099609375,593.232177734375,580.77197265625,998.4541015625,621.3798828125,446.1518249511719,957.5717163085938,683.2473754882812,235.5860595703125,884.3154907226562,647.648681640625,147.53587341308594,950.0382690429688,882.6455078125,255.8418731689453
7503,1777035752.4570513,707.7101440429688,553.4866333007812,1110.2626953125,959.375732421875,571.321044921875,1114.4725341796875,752.7318115234375,374.4736633300781,1145.023193359375,913.483642578125,364.93182373046875,1144.1949462890625,656.2019653320312,440.29638671875,850.5181274414062,705.117919921875,433.77679443359375,592.587158203125,696.4932250976562,359.3546142578125,432.23724365234375,724.789794921875,315.7453308105469,241.30587768554688,791.1419677734375,215.20286560058594,164.90394592285156,739.1524047851562,480.3907165527344,178.35289001464844,1032.3563232421875,558.8853759765625,811.9132080078125,983.157470703125,592.490234375,578.5936279296875,998.1830444335938,623.3690185546875,444.4099426269531,956.9884033203125,689.1334838867188,234.8354949951172,884.6036376953125,653.7682495117188,147.2881317138672,946.526611328125,888.4771118164062,258.456787109375
7504,1777035752.4580567,708.5488891601562,554.5045776367188,1109.510986328125,960.1987915039062,572.6412963867188,1113.335693359375,753.8485107421875,375.5256652832031,1144.004150390625,914.629638671875,366.1795654296875,1142.976318359375,656.4091186523438,439.9244384765625,850.1793823242188,705.5491943359375,430.1654052734375,592.4594116210938,697.02734375,354.1145324707031,432.7867736816406,725.2754516601562,308.7007141113281,241.9690704345703,791.471435546875,207.6630401611328,165.3695068359375,739.3414916992188,472.8770751953125,178.234130859375,1032.74169921875,559.4524536132812,809.8818969726562,982.9794311523438,592.03369140625,576.5255737304688,997.784423828125,624.828857421875,442.70843505859375,956.1859741210938,693.0518798828125,233.977783203125,884.53955078125,657.2109375,147.3917999267578,943.0149536132812,892.2802734375,259.3946533203125
7505,1777035752.4695842,709.4777221679688,555.6843872070312,1108.793212890625,961.1192626953125,574.0972290039062,1112.2230224609375,755.01806640625,376.71527099609375,1142.936767578125,915.82958984375,367.553955078125,1141.73095703125,656.619140625,439.7916259765625,849.8363037109375,706.0347900390625,426.7926025390625,592.3505249023438,697.5851440429688,348.9950866699219,433.42132568359375,725.7719116210938,301.6947021484375,242.73548889160156,791.8275756835938,200.15023803710938,165.9256134033203,739.5076904296875,465.3928527832031,178.1072235107422,1033.039794921875,560.4174194335938,807.9974365234375,982.80322265625,591.86181640625,574.5709228515625,997.2593383789062,625.7743530273438,441.017822265625,955.2155151367188,695.1075439453125,232.9400634765625,884.2088012695312,658.1408081054688,147.75650024414062,939.62109375,894.2353515625,258.5816955566406
