Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777289449.6349137,Right,0,0,8720,48143,44032,0,0,0,21269,25613,22017,0,0,0,2567,11776,26624,0
1777289449.6866603,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.6866603,Right,0,0,30221,33034,0,0,0,0,32018,52488,26880,0,0,0,16135,13314,23555,0
1777289449.8856502,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.8856502,Right,41984,0,38410,39173,0,0,0,0,9488,62468,0,0,11266,0,39686,37891,45830,0
1777289449.8973522,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.8973522,Right,41984,0,38410,39173,0,0,0,0,9488,62468,0,0,11266,0,39686,37891,45830,0
1777289450.086565,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.086565,Right,18946,0,14601,35842,0,0,41729,0,30734,49154,0,0,48644,0,2566,41988,63496,0
1777289450.2057936,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.2057936,Right,42755,0,17928,53504,0,0,14083,0,53004,11265,0,0,48902,0,59397,37125,14859,0
1777289450.2259047,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.2259047,Right,42755,0,17928,53504,0,0,14083,0,53004,11265,0,0,48902,0,59397,37125,14859,0
1777289450.3066032,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.3066032,Right,42755,0,17928,53504,0,0,14083,0,53004,11265,0,0,48902,0,59397,37125,14859,0
1777289450.3561058,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.3561058,Right,44804,0,19719,0,0,0,7172,0,22539,6400,0,6400,28424,0,22533,18182,53516,0
1777289450.4381764,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.4381764,Right,44804,0,19719,0,0,0,7172,0,22539,6400,0,6400,28424,0,22533,18182,53516,0
1777289450.5461776,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.5461776,Right,46086,0,61189,0,0,0,64005,0,24073,0,0,36865,36875,0,15620,11783,29967,0
1777289450.667257,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.667257,Right,46086,0,61189,0,0,0,64005,0,24073,0,0,36865,36875,0,15620,11783,29967,0
1777289450.7461874,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289450.7461874,Right,38410,0,36868,0,0,0,23050,0,41734,0,0,46083,51216,0,38657,16648,15891,0
1777289451.1571677,Left,0,0,50696,30978,0,0,0,0,59151,5125,0,0,0,0,0,0,0,0
1777289451.1571677,Right,38410,0,36868,0,0,0,23050,0,41734,0,0,46083,51216,0,38657,16648,15891,0
1777289451.2254097,Left,0,0,50696,30978,0,0,0,0,59151,5125,0,0,0,0,0,0,0,0
1777289451.2254097,Right,57614,8451,1796,0,0,0,26638,26628,14597,0,0,44801,53523,28672,0,23812,55059,0
1777289451.2955234,Left,0,0,20241,3863,0,0,0,0,29972,49175,44800,0,0,0,0,0,0,0
1777289451.2955234,Right,57614,8451,1796,0,0,0,26638,26628,14597,0,0,44801,53523,28672,0,23812,55059,0
1777289451.4129536,Left,0,0,20241,3863,0,0,0,0,29972,49175,44800,0,0,0,0,0,0,0
1777289451.4129536,Right,27408,61959,58114,0,0,0,49164,8456,42243,0,0,0,26894,23296,0,0,2573,0
1777289451.7760525,Left,0,0,5136,33564,2562,0,0,0,30483,58907,20999,0,0,0,0,0,0,0
1777289451.7760525,Right,27408,61959,58114,0,0,0,49164,8456,42243,0,0,0,26894,23296,0,0,2573,0
1777289451.8965926,Left,0,0,5136,33564,2562,0,0,0,30483,58907,20999,0,0,0,0,0,0,0
1777289451.8965926,Right,14089,62213,44546,0,0,0,61954,10758,14081,0,0,0,36353,0,0,0,16386,0
1777289451.9560978,Left,0,0,1552,10781,40195,0,0,0,40467,60955,8457,0,0,0,0,0,0,0
1777289451.9560978,Right,14089,62213,44546,0,0,0,61954,10758,14081,0,0,0,36353,0,0,0,16386,0
1777289452.0200763,Left,0,0,1552,10781,40195,0,0,0,40467,60955,8457,0,0,0,0,0,0,0
1777289452.0200763,Right,63233,0,43264,0,0,0,0,0,7936,0,0,0,0,0,0,0,0,0
1777289452.2158692,Left,0,0,1552,10781,40195,0,0,0,40467,60955,8457,0,0,0,0,0,0,0
1777289452.2158692,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.298143,Left,0,0,48654,5145,2051,0,0,0,62737,51224,3080,0,0,0,0,0,0,0
1777289452.298143,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.4492629,Left,0,0,48654,5145,2051,0,0,0,62737,51224,3080,0,0,0,0,0,0,0
1777289452.4492629,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.4955957,Left,0,0,27661,23061,6402,0,0,0,29712,56852,31494,0,0,0,0,0,0,0
1777289452.4955957,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.6624215,Left,0,0,5645,3603,60929,0,0,0,61711,16402,6150,0,0,0,0,0,0,0
1777289452.6624215,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.8146007,Left,0,0,34572,35087,3074,0,0,0,55566,53519,7174,0,0,0,0,0,0,0
1777289452.8146007,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289452.847455,Left,0,0,34572,35087,3074,0,0,0,55566,53519,7174,0,0,0,0,0,0,0
1777289452.847455,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.0329723,Left,0,0,61451,21773,18434,0,0,0,10510,23053,28166,17152,0,0,0,0,0,0
1777289453.0329723,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.2628758,Left,0,0,29450,34824,43265,0,0,0,12,32264,41221,64001,0,0,0,0,0,0
1777289453.2628758,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.3961194,Left,0,0,13832,49922,0,0,0,0,8969,17155,51458,7939,0,1024,0,0,0,0
1777289453.3961194,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.4831266,Left,0,0,13832,49922,0,0,0,0,8969,17155,51458,7939,0,1024,0,0,0,0
1777289453.4831266,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.5581841,Left,0,14082,25605,0,0,0,0,41731,21255,0,0,3843,0,38404,0,0,0,0
1777289453.5581841,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.7355173,Left,0,14082,25605,0,0,0,0,41731,21255,0,0,3843,0,38404,0,0,0,0
1777289453.7355173,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.7365386,Left,0,2057,34819,0,0,0,0,23818,49157,0,0,62976,0,65032,0,0,0,0
1777289453.7365386,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.8762162,Left,0,58123,46339,0,0,0,0,8459,12038,0,0,0,0,63750,0,0,0,0
1777289453.8762162,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289453.9622076,Left,0,58123,46339,0,0,0,0,8459,12038,0,0,0,0,63750,0,0,0,0
1777289453.9622076,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.0361707,Left,0,55044,15362,0,0,0,0,23297,12803,0,0,0,0,0,0,0,0,0
1777289454.0361707,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.0842042,Left,0,55044,15362,0,0,0,0,23297,12803,0,0,0,0,0,0,0,0,0
1777289454.0842042,Right,0,0,34837,14084,0,0,0,0,42263,13060,0,0,0,0,0,0,0,0
1777289454.250711,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.250711,Right,0,0,34837,14084,0,0,0,0,42263,13060,0,0,0,0,0,0,0,0
1777289454.2855759,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.2855759,Right,0,0,22292,5648,0,0,0,0,30998,12047,0,0,0,0,40706,0,0,0
1777289454.5970123,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.5970123,Right,0,0,22292,5648,0,0,0,0,30998,12047,0,0,0,0,40706,0,0,0
1777289454.598017,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.598017,Right,0,0,4115,4115,0,0,0,0,57368,60433,35840,0,0,0,57350,0,0,0
1777289454.676387,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.676387,Right,0,0,61202,35347,0,0,0,0,65047,19217,5377,0,0,0,47111,0,0,0
1777289454.693605,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289454.693605,Right,0,0,61202,35347,0,0,0,0,65047,19217,5377,0,0,0,47111,0,0,0
